
=======================================================
[INFO] TANGGAL & WAKTU EKSEKUSI SIMULASI : 2026-06-09 14:40:38
=======================================================

=======================================================
[INFO] Skenario Range / Pathloss Degradation (Wi-Fi 6)
=======================================================
[SPESIFIKASI SIMULASI]
- Standar Wi-Fi     : Wi-Fi 6 (802.11ax)
- Konfigurasi MIMO  : 8x8 Spatial Streams
- Fitur Spesial     : Single-Link (Non-MLO)
    * Link 0        : Frekuensi 5 GHz (Lebar Pita 160 MHz)
- Tx Power          : 20.0 dBm
- Rate Adaptation   : IdealWifiManager (Otomatis menyesuaikan hingga 1024-QAM)
- Propagation Model : HybridBuildingsPropagationLossModel (Redaman Tembok/Indoor)
- Jarak Uji         : 0 hingga 2500 meter
=======================================================

[INFO] Waktu: 0.2s | Jarak: 1 m | RSSI: -5.71343 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 0
[INFO] Waktu: 157.2s | Jarak: 1571 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84941
[INFO] Waktu: 157.4s | Jarak: 1573 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84935
[INFO] Waktu: 157.6s | Jarak: 1575 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84870
[INFO] Waktu: 157.8s | Jarak: 1577 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84952
[INFO] Waktu: 158s | Jarak: 1579 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84977
[INFO] Waktu: 158.2s | Jarak: 1581 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84940
[INFO] Waktu: 158.4s | Jarak: 1583 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85008
[INFO] Waktu: 158.6s | Jarak: 1585 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84891
[INFO] Waktu: 158.8s | Jarak: 1587 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84905
[INFO] Waktu: 159s | Jarak: 1589 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84985
[INFO] Waktu: 159.2s | Jarak: 1591 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84965
[INFO] Waktu: 159.4s | Jarak: 1593 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84901
[INFO] Waktu: 159.6s | Jarak: 1595 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84862
[INFO] Waktu: 159.8s | Jarak: 1597 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84915
[INFO] Waktu: 160s | Jarak: 1599 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84837
[INFO] Waktu: 160.2s | Jarak: 1601 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84962
[INFO] Waktu: 160.4s | Jarak: 1603 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84840
[INFO] Waktu: 160.6s | Jarak: 1605 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84877
[INFO] Waktu: 160.8s | Jarak: 1607 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84910
[INFO] Waktu: 161s | Jarak: 1609 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84982
[INFO] Waktu: 161.2s | Jarak: 1611 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84950
[INFO] Waktu: 161.4s | Jarak: 1613 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85042
[INFO] Waktu: 161.6s | Jarak: 1615 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84894
[INFO] Waktu: 161.8s | Jarak: 1617 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84905
[INFO] Waktu: 162s | Jarak: 1619 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84882
[INFO] Waktu: 162.2s | Jarak: 1621 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84971
[INFO] Waktu: 162.4s | Jarak: 1623 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84889
[INFO] Waktu: 162.6s | Jarak: 1625 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84827
[INFO] Waktu: 162.8s | Jarak: 1627 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85011
[INFO] Waktu: 163s | Jarak: 1629 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84880
[INFO] Waktu: 163.2s | Jarak: 1631 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84936
[INFO] Waktu: 163.4s | Jarak: 1633 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84947
[INFO] Waktu: 163.6s | Jarak: 1635 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84866
[INFO] Waktu: 163.8s | Jarak: 1637 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84990
[INFO] Waktu: 164s | Jarak: 1639 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84901
[INFO] Waktu: 164.2s | Jarak: 1641 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84802
[INFO] Waktu: 164.4s | Jarak: 1643 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84924
[INFO] Waktu: 164.6s | Jarak: 1645 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84962
[INFO] Waktu: 164.8s | Jarak: 1647 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84947
[INFO] Waktu: 165s | Jarak: 1649 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84988
[INFO] Waktu: 165.2s | Jarak: 1651 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84912
[INFO] Waktu: 165.4s | Jarak: 1653 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84861
[INFO] Waktu: 165.6s | Jarak: 1655 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85009
[INFO] Waktu: 165.8s | Jarak: 1657 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84808
[INFO] Waktu: 166s | Jarak: 1659 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84909
[INFO] Waktu: 166.2s | Jarak: 1661 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84827
[INFO] Waktu: 166.4s | Jarak: 1663 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84887
[INFO] Waktu: 166.6s | Jarak: 1665 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84929
[INFO] Waktu: 166.8s | Jarak: 1667 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84939
[INFO] Waktu: 167s | Jarak: 1669 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84891
[INFO] Waktu: 167.2s | Jarak: 1671 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84889
[INFO] Waktu: 167.4s | Jarak: 1673 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84909
[INFO] Waktu: 167.6s | Jarak: 1675 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85006
[INFO] Waktu: 167.8s | Jarak: 1677 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84871
[INFO] Waktu: 168s | Jarak: 1679 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84880
[INFO] Waktu: 168.2s | Jarak: 1681 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84985
[INFO] Waktu: 168.4s | Jarak: 1683 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84871
[INFO] Waktu: 168.6s | Jarak: 1685 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84886
[INFO] Waktu: 168.8s | Jarak: 1687 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84909
[INFO] Waktu: 169s | Jarak: 1689 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84816
[INFO] Waktu: 169.2s | Jarak: 1691 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84844
[INFO] Waktu: 169.4s | Jarak: 1693 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84884
[INFO] Waktu: 169.6s | Jarak: 1695 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84957
[INFO] Waktu: 169.8s | Jarak: 1697 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85033
[INFO] Waktu: 170s | Jarak: 1699 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84983
[INFO] Waktu: 170.2s | Jarak: 1701 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84959
[INFO] Waktu: 170.4s | Jarak: 1703 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85002
[INFO] Waktu: 170.6s | Jarak: 1705 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84954
[INFO] Waktu: 170.8s | Jarak: 1707 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84893
[INFO] Waktu: 171s | Jarak: 1709 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84890
[INFO] Waktu: 171.2s | Jarak: 1711 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84898
[INFO] Waktu: 171.4s | Jarak: 1713 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84815
[INFO] Waktu: 171.6s | Jarak: 1715 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84909
[INFO] Waktu: 171.8s | Jarak: 1717 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85046
[INFO] Waktu: 172s | Jarak: 1719 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85020
[INFO] Waktu: 172.2s | Jarak: 1721 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84942
[INFO] Waktu: 172.4s | Jarak: 1723 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85020
[INFO] Waktu: 172.6s | Jarak: 1725 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84975
[INFO] Waktu: 172.8s | Jarak: 1727 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84901
[INFO] Waktu: 173s | Jarak: 1729 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84912
[INFO] Waktu: 173.2s | Jarak: 1731 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84926
[INFO] Waktu: 173.4s | Jarak: 1733 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84890
[INFO] Waktu: 173.6s | Jarak: 1735 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84901
[INFO] Waktu: 173.8s | Jarak: 1737 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84868
[INFO] Waktu: 174s | Jarak: 1739 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84910
[INFO] Waktu: 174.2s | Jarak: 1741 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84990
[INFO] Waktu: 174.4s | Jarak: 1743 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84867
[INFO] Waktu: 174.6s | Jarak: 1745 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84864
[INFO] Waktu: 174.8s | Jarak: 1747 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84896
[INFO] Waktu: 175s | Jarak: 1749 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84891
[INFO] Waktu: 175.2s | Jarak: 1751 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84930
[INFO] Waktu: 175.4s | Jarak: 1753 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84909
[INFO] Waktu: 175.6s | Jarak: 1755 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84920
[INFO] Waktu: 175.8s | Jarak: 1757 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84919
[INFO] Waktu: 176s | Jarak: 1759 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84983
[INFO] Waktu: 176.2s | Jarak: 1761 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84954
[INFO] Waktu: 176.4s | Jarak: 1763 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85017
[INFO] Waktu: 176.6s | Jarak: 1765 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84909
[INFO] Waktu: 176.8s | Jarak: 1767 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84917
[INFO] Waktu: 177s | Jarak: 1769 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85009
[INFO] Waktu: 177.2s | Jarak: 1771 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84943
[INFO] Waktu: 177.4s | Jarak: 1773 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84895
[INFO] Waktu: 177.6s | Jarak: 1775 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85004
[INFO] Waktu: 177.8s | Jarak: 1777 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84965
[INFO] Waktu: 178s | Jarak: 1779 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85007
[INFO] Waktu: 178.2s | Jarak: 1781 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84837
[INFO] Waktu: 178.4s | Jarak: 1783 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84964
[INFO] Waktu: 178.6s | Jarak: 1785 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84976
[INFO] Waktu: 178.8s | Jarak: 1787 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84956
[INFO] Waktu: 179s | Jarak: 1789 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84940
[INFO] Waktu: 179.2s | Jarak: 1791 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84848
[INFO] Waktu: 179.4s | Jarak: 1793 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84970
[INFO] Waktu: 179.6s | Jarak: 1795 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84851
[INFO] Waktu: 179.8s | Jarak: 1797 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84871
[INFO] Waktu: 180s | Jarak: 1799 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84952
[INFO] Waktu: 180.2s | Jarak: 1801 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84807
[INFO] Waktu: 180.4s | Jarak: 1803 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84899
[INFO] Waktu: 180.6s | Jarak: 1805 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84963
[INFO] Waktu: 180.8s | Jarak: 1807 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84944
[INFO] Waktu: 181s | Jarak: 1809 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84877
[INFO] Waktu: 181.2s | Jarak: 1811 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84931
[INFO] Waktu: 181.4s | Jarak: 1813 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85005
[INFO] Waktu: 181.6s | Jarak: 1815 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85011
[INFO] Waktu: 181.8s | Jarak: 1817 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85000
[INFO] Waktu: 182s | Jarak: 1819 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84875
[INFO] Waktu: 182.2s | Jarak: 1821 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84908
[INFO] Waktu: 182.4s | Jarak: 1823 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84973
[INFO] Waktu: 182.6s | Jarak: 1825 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84868
[INFO] Waktu: 182.8s | Jarak: 1827 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84848
[INFO] Waktu: 183s | Jarak: 1829 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84873
[INFO] Waktu: 183.2s | Jarak: 1831 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84867
[INFO] Waktu: 183.4s | Jarak: 1833 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84920
[INFO] Waktu: 183.6s | Jarak: 1835 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84933
[INFO] Waktu: 183.8s | Jarak: 1837 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84947
[INFO] Waktu: 184s | Jarak: 1839 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84874
[INFO] Waktu: 184.2s | Jarak: 1841 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84911
[INFO] Waktu: 184.4s | Jarak: 1843 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84988
[INFO] Waktu: 184.6s | Jarak: 1845 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85001
[INFO] Waktu: 184.8s | Jarak: 1847 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84946
[INFO] Waktu: 185s | Jarak: 1849 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85014
[INFO] Waktu: 185.2s | Jarak: 1851 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84875
[INFO] Waktu: 185.4s | Jarak: 1853 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84901
[INFO] Waktu: 185.6s | Jarak: 1855 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84982
[INFO] Waktu: 185.8s | Jarak: 1857 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84970
[INFO] Waktu: 186s | Jarak: 1859 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84840
[INFO] Waktu: 186.2s | Jarak: 1861 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84924
[INFO] Waktu: 186.4s | Jarak: 1863 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84791
[INFO] Waktu: 186.6s | Jarak: 1865 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84938
[INFO] Waktu: 186.8s | Jarak: 1867 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84985
[INFO] Waktu: 187s | Jarak: 1869 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84854
[INFO] Waktu: 187.2s | Jarak: 1871 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84973
[INFO] Waktu: 187.4s | Jarak: 1873 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84882
[INFO] Waktu: 187.6s | Jarak: 1875 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84901
[INFO] Waktu: 187.8s | Jarak: 1877 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85014
[INFO] Waktu: 188s | Jarak: 1879 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84976
[INFO] Waktu: 188.2s | Jarak: 1881 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 85003
[INFO] Waktu: 188.4s | Jarak: 1883 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84903
[INFO] Waktu: 188.6s | Jarak: 1885 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84960
[INFO] Waktu: 188.8s | Jarak: 1887 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84950
[INFO] Waktu: 189s | Jarak: 1889 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84981
[INFO] Waktu: 189.2s | Jarak: 1891 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84957
[INFO] Waktu: 189.4s | Jarak: 1893 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84933
[INFO] Waktu: 189.6s | Jarak: 1895 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84961
[INFO] Waktu: 189.8s | Jarak: 1897 m | RSSI: -81.8713 dBm | Tput: 0 Mbps | Delay: 0 ms | Jitter: 0 ms | Drop: 84972
